<base>
	//导入的scene文件
	bitmap=map1;
</base>
//第一波
<wave>
	<gift>
		//当前波次，时间达到time值后开启武器奖励，可以概率得到时间限定的武器
	//	time=10;
	//	weapon=1;
	</gift>
	//计时器
	<timer>
		//时间(单位秒)
		time=1;
		//入口(对应.scene配置文件中的设置)
		in=0;
		//怪物类型
		enemy=1,2,15;
		//每种敌兵类型的出场概率
		ratio=70,25,5;
		//敌兵间的间隔时间(秒)
		step=15;
		//出兵数量
		number=30;
		//红色概率
		red=0;
		//绿色概率
		green=0;
	</timer>
	<timer>
		//时间(单位秒)
		time=5;
		//入口(对应.scene配置文件中的设置)
		in=4;
		//怪物类型
		enemy=1,2,15;
		//每种敌兵类型的出场概率
		ratio=70,25,5;
		//敌兵间的间隔时间(秒)
		step=15;
		//出兵数量
		number=30;
		//红色概率
		red=0;
		//绿色概率
		green=0;
	</timer>
	<timer>
		//时间(单位秒)
		time=4;
		//入口(对应.scene配置文件中的设置)
		in=2;
		//怪物类型
		enemy=1,2,15;
		//每种敌兵类型的出场概率
		ratio=70,25,5;
		//敌兵间的间隔时间(秒)
		step=15;
		//出兵数量
		number=30;
		//红色概率
		red=0;
		//绿色概率
		green=0;
	</timer>
	<timer>
		//时间(单位秒)
		time=4;
		//入口(对应.scene配置文件中的设置)
		in=3;
		//怪物类型
		enemy=1,2,15;
		//每种敌兵类型的出场概率
		ratio=70,25,5;
		//敌兵间的间隔时间(秒)
		step=15;
		//出兵数量
		number=30;
		//红色概率
		red=0;
		//绿色概率
		green=0;
	</timer>
//奖励怪 
	<timer>
		bouns=true;
		//时间(单位秒)
		time=20;
		//入口(对应.scene配置文件中的设置)
		in=5;
		//怪物类型
		enemy=16;
		//每种敌兵类型的出场概率
		ratio=100;
		//敌兵间的间隔时间(秒)
		step=180;
		//出兵数量
		number=30;
		//红色概率
		red=0;
		//绿色概率
		green=0;
	</timer>
</wave>
//第二波

<wave>
	<gift>
		//当前波次，时间达到time值后开启武器奖励，可以概率得到时间限定的武器
	//	time=10;
	//	weapon=1;
	</gift>
	//计时器
	<timer>
		//时间(单位秒)
		time=1;
		//入口(对应.scene配置文件中的设置)
		in=0;
		//怪物类型
		enemy=14;
		//每种敌兵类型的出场概率
		ratio=100;
		//敌兵间的间隔时间(秒)
		step=28;
		//出兵数量
		number=1;
		//红色概率
		red=0;
		//绿色概率
		green=0;
	</timer>
	<timer>
		//时间(单位秒)
		time=1;
		//入口(对应.scene配置文件中的设置)
		in=1;
		//怪物类型
		enemy=14;
		//每种敌兵类型的出场概率
		ratio=100;
		//敌兵间的间隔时间(秒)
		step=28;
		//出兵数量
		number=1;
		//红色概率
		red=0;
		//绿色概率
		green=0;
	</timer>

	<timer>
		//时间(单位秒)
		time=1;
		//入口(对应.scene配置文件中的设置)
		in=2;
		//怪物类型
		enemy=14;
		//每种敌兵类型的出场概率
		ratio=100;
		//敌兵间的间隔时间(秒)
		step=28;
		//出兵数量
		number=1;
		//红色概率
		red=0;
		//绿色概率
		green=0;
	</timer>

</wave>



